"IDan","Group","Gender","GenderF","Merkel","Sudety","Education","Education123","PrePANASpn","PrePANASp","PrePANASn","PostPANASpn","PostPANASp","PostPANASn","DelPANASpn","DelPANASp","DelPANASn","Post_PrePANASpn","Post_PrePANASp","Post_PrePANASn","Del_PostPANASpn","Del_PostPANASp","Del_PostPANASn","PreMacro","PostMacro","DelMacro","Post_PreMacro","Del_PostMacro","PreMicro","PreMicro_p","PreMicro_n","PostMicro","PostMicro_p","PostMicro_n","DelMicro","DelMicro_p","DelMicro_n","Post_PreMicro","Post_PreMicro_p","Post_PreMicro_n","Del_PostMicro","Del_PostMicro_p","Del_PostMicro_n","PreIATeffect","PostIATeffect","DelIATeffect","Post_PreIATeffect","Del_PostIATeffect","PrePANAS_01","PrePANAS_02","PrePANAS_03","PrePANAS_04","PrePANAS_05","PrePANAS_06","PrePANAS_07","PrePANAS_08","PrePANAS_09","PrePANAS_10","PrePANAS_11","PrePANAS_12","PrePANAS_13","PrePANAS_14","PrePANAS_15","PrePANAS_16","PrePANAS_17","PrePANAS_18","PrePANAS_19","PrePANAS_20","PostPANAS_01","PostPANAS_02","PostPANAS_03","PostPANAS_04","PostPANAS_05","PostPANAS_06","PostPANAS_07","PostPANAS_08","PostPANAS_09","PostPANAS_10","PostPANAS_11","PostPANAS_12","PostPANAS_13","PostPANAS_14","PostPANAS_15","PostPANAS_16","PostPANAS_17","PostPANAS_18","PostPANAS_19","PostPANAS_20","DelPANAS_01","DelPANAS_02","DelPANAS_03","DelPANAS_04","DelPANAS_05","DelPANAS_06","DelPANAS_07","DelPANAS_08","DelPANAS_09","DelPANAS_10","DelPANAS_11","DelPANAS_12","DelPANAS_13","DelPANAS_14","DelPANAS_15","DelPANAS_16","DelPANAS_17","DelPANAS_18","DelPANAS_19","DelPANAS_20","Post_PrePANAS_01","Post_PrePANAS_02","Post_PrePANAS_03","Post_PrePANAS_04","Post_PrePANAS_05","Post_PrePANAS_06","Post_PrePANAS_07","Post_PrePANAS_08","Post_PrePANAS_09","Post_PrePANAS_10","Post_PrePANAS_11","Post_PrePANAS_12","Post_PrePANAS_13","Post_PrePANAS_14","Post_PrePANAS_15","Post_PrePANAS_16","Post_PrePANAS_17","Post_PrePANAS_18","Post_PrePANAS_19","Post_PrePANAS_20","Del_PostPANAS_01","Del_PostPANAS_02","Del_PostPANAS_03","Del_PostPANAS_04","Del_PostPANAS_05","Del_PostPANAS_06","Del_PostPANAS_07","Del_PostPANAS_08","Del_PostPANAS_09","Del_PostPANAS_10","Del_PostPANAS_11","Del_PostPANAS_12","Del_PostPANAS_13","Del_PostPANAS_14","Del_PostPANAS_15","Del_PostPANAS_16","Del_PostPANAS_17","Del_PostPANAS_18","Del_PostPANAS_19","Del_PostPANAS_20","PreMacro_01","PreMacro_02","PreMacro_03","PreMacro_04","PreMacro_05","PreMacro_06","PreMacro_07","PostMacro_01","PostMacro_02","PostMacro_03","PostMacro_04","PostMacro_05","PostMacro_06","PostMacro_07","DelMacro_01","DelMacro_02","DelMacro_03","DelMacro_04","DelMacro_05","DelMacro_06","DelMacro_07","Post_PreMacro_01","Post_PreMacro_02","Post_PreMacro_03","Post_PreMacro_04","Post_PreMacro_05","Post_PreMacro_06","Post_PreMacro_07","Del_PostMacro_01","Del_PostMacro_02","Del_PostMacro_03","Del_PostMacro_04","Del_PostMacro_05","Del_PostMacro_06","Del_PostMacro_07","PreMicro_01","PreMicro_02","PreMicro_03","PreMicro_04","PreMicro_05","PreMicro_06","PreMicro_07","PreMicro_08","PreMicro_09","PreMicro_10","PostMicro_01","PostMicro_02","PostMicro_03","PostMicro_04","PostMicro_05","PostMicro_06","PostMicro_07","PostMicro_08","PostMicro_09","PostMicro_10","DelMicro_01","DelMicro_02","DelMicro_03","DelMicro_04","DelMicro_05","DelMicro_06","DelMicro_07","DelMicro_08","DelMicro_09","DelMicro_10","Post_PreMicro_01","Post_PreMicro_02","Post_PreMicro_03","Post_PreMicro_04","Post_PreMicro_05","Post_PreMicro_06","Post_PreMicro_07","Post_PreMicro_08","Post_PreMicro_09","Post_PreMicro_10","Del_PostMicro_01","Del_PostMicro_02","Del_PostMicro_03","Del_PostMicro_04","Del_PostMicro_05","Del_PostMicro_06","Del_PostMicro_07","Del_PostMicro_08","Del_PostMicro_09","Del_PostMicro_10","PreMacro_time","PostMacro_time","DelMacro_time","PreMicro_time","PostMicro_time","DelMicro_time"
544,"E","female",1,0,"N","S",2,40,24,16,69,23,14,72,25,13,29,-1,-2,3,2,-1,-7,-10,-10,-3,0,26,16,10,18,10,8,22,12,10,-8,-6,-2,4,2,2,-0.112434259137646,0.0900869036879726,-0.265604633623303,0.202521162825618,-0.355691537311275,4,2,3,3,2,1,1,1,2,1,1,2,2,1,2,3,3,1,3,2,4,2,1,3,1,1,1,1,2,1,1,1,1,4,2,3,3,1,3,1,4,2,1,1,3,1,1,1,3,1,2,1,1,3,2,4,3,1,2,1,0,0,-2,0,-1,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,-1,0,0,0,-2,2,0,0,0,1,0,1,0,0,-1,0,1,0,0,-1,0,-1,0,-1,-2,-1,-2,0,-2,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,0,0,0,1,-2,1,0,0,0,-1,-1,1,3,2,4,2,3,3,2,2,1,4,2,2,2,3,3,1,1,1,1,2,3,3,2,2,3,2,1,2,2,2,-1,0,-2,1,0,-2,-1,-1,0,-2,1,1,0,-1,0,1,0,1,1,0,"1:20","0:48","0:45","1:12","0:46","1:20"
547,"E","male",0,0,"N","S",2,38,27,11,70,21,11,71,21,10,32,-6,0,1,0,-1,-6,-6,-5,0,1,36,12,24,33,17,16,32,17,15,-3,5,-8,-1,0,-1,-0.502655432570141,-0.000134074554329372,-0.161057036832122,0.502521358015811,-0.160922962277793,4,1,2,1,3,1,1,1,2,3,1,2,1,2,1,3,3,1,3,2,2,1,1,2,3,1,1,1,2,3,1,1,1,1,1,2,3,1,3,1,2,1,1,1,2,1,1,1,2,2,1,3,1,2,1,2,2,1,3,1,-2,0,-1,1,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,0,2,0,1,0,0,-1,0,0,0,-1,0,-1,-2,-1,-2,1,-2,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,1,0,2,-1,2,0,0,0,0,-1,0,2,5,3,6,1,5,4,3,4,3,3,2,4,3,4,2,7,3,2,3,3,3,4,5,5,2,2,2,3,3,1,-3,1,-3,3,-3,3,0,-2,0,0,1,0,2,1,0,-5,-1,1,0,"1:43","1:20","0:53","2:00","1:35","1:28"
550,"E","male",0,0,"N","S",2,27,17,10,63,13,10,59,10,11,36,-4,0,-4,-3,1,4,0,-1,-4,-1,44,23,21,36,20,16,41,24,17,-8,-3,-5,5,4,1,-0.0674232662560914,-0.10026193886162,-0.765676037896182,-0.0328386726055289,-0.665414099034562,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,2,1,0,0,0,0,1,1,0,-1,-1,0,0,1,1,-1,0,0,-1,-1,1,-1,-1,-1,-1,0,0,0,0,-1,1,1,-1,-1,0,5,4,5,4,5,4,6,5,3,3,5,3,5,4,5,3,3,3,3,2,5,2,6,4,6,3,5,4,3,3,0,-1,0,0,0,-1,-3,-2,0,-1,0,-1,1,0,1,0,2,1,0,1,"1:30","0:40","0:37","1:12","1:15","1:02"
553,"E","male",0,3,"N","S",2,46,24,22,66,24,18,NA,NA,NA,20,0,-4,NA,NA,NA,0,-5,NA,-5,NA,34,15,19,29,18,11,NA,NA,NA,-5,3,-8,NA,NA,NA,-0.338851852062003,-0.761654807019723,NA,-0.42280295495772,NA,4,2,2,1,1,1,2,1,3,1,1,3,4,2,4,3,3,3,2,3,4,1,2,3,1,1,2,1,3,1,2,2,2,3,2,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,0,2,0,0,0,0,0,0,1,-1,-2,1,-2,-1,0,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-1,-1,0,0,2,0,-2,-1,-1,-1,-1,1,NA,NA,NA,NA,NA,NA,NA,-1,-1,0,0,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,5,4,4,2,4,2,2,2,5,2,6,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,1,-2,1,-1,-2,1,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1:48","1:10","0:55","1:10","1:27","1:35"
556,"E","male",0,0,"N","S",2,32,21,11,66,21,15,65,16,11,34,0,4,-1,-5,-4,-6,-10,-11,-4,-1,28,10,18,21,9,12,20,7,13,-7,-1,-6,-1,-2,1,-0.354701168126776,-0.290870081968757,0.078509529001024,0.0638310861580197,0.369379610969781,2,1,1,1,3,1,1,1,2,2,2,1,1,2,1,2,3,1,3,1,3,2,1,3,2,1,2,1,1,1,2,1,1,3,1,1,4,1,4,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,0,2,-1,0,1,0,-1,-1,0,0,0,1,0,-1,1,0,1,0,-1,0,0,-2,0,0,-1,0,1,0,-1,1,0,-2,0,0,-2,0,-2,0,-1,-1,0,-1,-2,-1,0,-2,-2,-1,-1,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,-1,1,0,0,2,3,1,4,3,4,2,1,5,3,1,2,2,4,3,2,2,1,2,2,1,3,1,3,3,3,2,1,2,1,-1,-1,1,0,0,-2,0,0,-3,-1,0,1,-1,-1,0,1,0,0,0,-1,"2:01","0:55","0:52","2:00","1:50","1:35"
562,"E","male",0,0,"N","Z",1,62,29,33,58,33,35,62,33,31,-4,4,2,4,0,-4,2,2,3,0,1,35,20,15,33,20,13,33,19,14,-2,0,-2,0,-1,1,-0.825606507242288,-0.41313677702309,-0.940871158404866,0.412469730219198,-0.527734381381776,3,4,4,4,3,3,2,5,5,3,4,2,1,1,5,3,2,1,3,4,3,3,4,4,3,1,4,5,3,1,4,4,4,4,5,3,4,1,4,4,2,4,4,4,3,3,3,4,4,2,2,3,1,4,5,5,2,1,4,4,0,-1,0,0,0,-2,2,0,-2,-2,0,2,3,3,0,0,2,0,1,0,-1,1,0,0,0,2,-1,-1,1,1,-2,-1,-3,0,0,2,-2,0,0,0,1,0,-1,-1,0,1,2,1,0,-1,-1,0,1,2,1,0,-1,0,-1,2,2,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,5,2,2,7,7,3,2,4,1,2,3,2,4,5,7,2,2,3,2,3,5,2,3,5,7,3,2,2,2,2,-2,0,2,-2,0,-1,0,-1,1,1,2,0,-1,0,0,1,0,-1,0,-1,"1:20","0:47","0:40","1:50","0:56","1:35"
565,"E","male",0,0,"N","Z",1,52,37,15,89,39,10,85,35,10,37,2,-5,-4,-4,0,2,0,2,-2,2,42,21,21,33,19,14,46,25,21,-9,-2,-7,13,6,7,-0.131401256693726,0.0748723340290919,0.0138633524717986,0.206273590722817,-0.0610089815572933,4,1,3,1,4,1,2,1,5,3,1,2,2,3,2,4,5,2,4,2,5,1,4,1,4,1,1,1,5,4,1,1,1,4,1,4,4,1,4,1,3,1,4,1,4,1,1,1,5,3,1,1,1,3,1,4,4,1,4,1,1,0,1,0,0,0,-1,0,0,1,0,-1,-1,1,-1,0,-1,-1,0,-1,-2,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,1,1,-1,-1,0,1,0,0,1,1,1,0,-1,0,0,1,-1,-2,1,0,1,-1,0,2,2,0,-2,0,0,0,5,5,4,5,5,3,6,2,2,5,5,2,3,2,5,3,5,3,2,3,6,3,4,5,5,3,5,5,5,5,0,-3,-1,-3,0,0,-1,1,0,-2,1,1,1,3,0,0,0,2,3,2,"1:20","0:53","1:03","1:50","1:30","1:30"
568,"E","male",0,0,"N","Z",1,53,40,13,70,31,21,86,38,12,17,-9,8,16,7,-9,2,-2,2,-4,4,36,22,14,30,17,13,31,19,12,-6,-5,-1,1,2,-1,-0.451234108760616,-0.194939998594009,-0.741216078535314,0.256294110166608,-0.546276079941306,4,1,4,1,5,1,2,1,4,4,1,3,2,4,2,4,3,1,5,1,4,2,3,3,4,2,2,1,3,1,3,4,2,3,4,2,3,1,4,1,3,1,3,1,5,1,2,1,3,4,1,4,2,4,1,4,4,1,4,1,0,1,-1,2,-1,1,0,0,-1,-3,2,1,0,-1,2,-2,0,0,-1,0,-1,-1,0,-2,1,-1,0,0,0,3,-2,0,0,1,-3,2,1,0,0,0,0,1,1,1,-1,-1,1,-1,-1,1,-1,-1,0,1,1,0,0,1,-1,0,1,-1,-2,0,-2,0,1,0,2,1,-1,2,0,0,0,5,1,2,5,5,2,3,7,3,3,5,1,2,7,5,1,2,2,2,3,5,2,5,5,6,1,3,2,1,1,0,0,0,2,0,-1,-1,-5,-1,0,0,1,3,-2,1,0,1,0,-1,-2,"1:20","0:48","1:30","1:57","1:37","1:35"
571,"E","male",0,0,"N","Z",1,42,27,15,64.1111111111111,21.1111111111111,17,65,15,10,22.1111111111111,-5.88888888888889,2,0.888888888888886,-6.11111111111111,-7,-5,-10,-5,-5,5,25,13,12,21,12,9,27,15,12,-4,-1,-3,6,3,3,0.141353459790114,-0.473826645559039,-0.735326520351952,-0.615180105349153,-0.261499874792913,4,1,4,1,1,1,1,1,3,2,1,2,1,2,3,3,3,3,3,2,4,1,3,3,1,2,1,1,1,1,1,2,1,2,3,3,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,0,0,-1,2,0,1,0,0,-2,-1,0,0,0,0,0,0,NA,-1,-1,0,-2,0,-2,-2,0,-1,0,0,0,0,0,-1,0,-1,-2,-2,NA,-1,1,-1,-2,-1,-2,0,-1,0,1,-2,-2,-1,-1,-2,-2,0,-2,-1,-1,0,-1,-1,1,0,-1,1,-1,-1,-2,-1,0,1,0,1,1,1,1,2,3,1,5,5,1,1,2,2,3,1,3,1,3,5,1,1,2,1,3,2,2,1,3,6,2,2,3,3,3,-1,0,0,-2,0,0,0,0,-1,0,1,-1,0,0,1,1,1,1,2,0,"1:30","0:57","0:41","1:40","1:00","1:35"
574,"E","male",0,2,"N","Z",1,39,28,11,72,27,15,71,23,12,33,-1,4,-1,-4,-3,0,-3,-3,-3,0,31,18,13,28,20,8,27,19,8,-3,2,-5,-1,-1,0,0.160679526555801,-0.160212413481154,-0.52859855895489,-0.320891940036955,-0.368386145473736,2,1,2,1,3,1,1,1,3,3,1,2,2,3,1,3,4,1,3,1,4,3,2,2,2,2,2,1,3,2,1,2,1,4,1,2,3,1,3,1,1,2,1,1,3,1,1,1,1,3,2,2,1,2,1,3,4,1,3,1,2,2,0,1,-1,1,1,0,0,-1,0,0,-1,1,0,-1,-1,0,0,0,-3,-1,-1,-1,1,-1,-1,0,-2,1,1,0,0,-2,0,1,1,0,0,0,1,0,0,-1,-1,-1,2,1,0,-1,-1,-1,-2,1,0,1,0,-2,-1,-2,1,0,0,-1,0,0,-1,-1,-1,1,1,-1,0,0,0,4,3,5,3,6,2,2,1,3,2,5,2,5,3,6,1,1,3,1,1,5,1,5,2,4,1,3,3,1,2,1,-1,0,0,0,-1,-1,2,-2,-1,0,-1,0,-1,-2,0,2,0,0,1,"1:15","0:52","1:00","1:20","1:00","1:50"
577,"E","male",0,3,"N","Z",1,49,37,12,78,28,10,NA,NA,NA,29,-9,-2,NA,NA,NA,3,4,NA,1,NA,44,26,18,43,27,16,NA,NA,NA,-1,1,-2,NA,NA,NA,-0.145497080034204,0.064262826347154,NA,0.209759906381358,NA,4,1,3,1,4,1,2,1,5,2,1,4,1,3,2,3,5,1,4,1,3,1,3,1,3,1,1,1,3,1,1,3,1,1,1,3,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,0,0,-1,0,-1,0,-2,-1,0,-1,0,-2,-1,0,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,-1,2,1,1,1,0,0,-1,2,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,2,7,5,6,4,3,4,4,4,6,2,7,5,6,3,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1:15","0:55","1:05","1:40","1:11","1:45"
580,"E","male",0,0,"N","Z",1,51,34,17,78,36,18,74,31,17,27,2,1,-4,-5,-1,-1,-3,3,-2,6,32,19,13,28,16,12,32,22,10,-4,-3,-1,4,6,-2,-0.0300721643085036,-0.110432232115098,-0.168521328407393,-0.080360067806594,-0.058089096292295,3,2,2,2,4,1,1,2,3,4,2,2,1,4,2,4,4,2,4,2,4,2,3,1,4,1,2,4,3,4,1,2,1,4,2,4,4,2,4,2,3,2,2,1,3,1,2,2,3,3,1,2,2,4,2,3,4,2,4,2,1,0,1,-1,0,0,1,2,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,-2,0,-1,0,0,1,0,0,-1,0,0,0,0,1,0,-1,0,-2,-1,2,-1,-1,-1,-1,-1,0,2,1,1,1,-1,-1,0,2,-2,-1,0,-1,1,1,0,2,2,2,0,0,0,0,5,1,5,3,6,3,2,1,4,2,5,2,3,2,6,4,2,1,2,1,5,2,7,2,7,2,2,1,2,2,0,1,-2,-1,0,1,0,0,-2,-1,0,0,4,0,1,-2,0,0,0,1,"1:00","0:50","0:50","1:58","1:40","1:30"
583,"E","male",0,5,"N","Z",1,54,39,15,85,40,15,NA,NA,NA,31,1,0,NA,NA,NA,-3,-2,NA,1,NA,35,23,12,34,19,15,NA,NA,NA,-1,-4,3,NA,NA,NA,-0.582254376596919,-0.175570495836059,NA,0.406683880760861,NA,5,2,3,2,4,1,1,1,4,4,2,3,1,3,2,5,3,1,5,2,5,2,4,2,5,1,1,2,5,4,2,2,2,4,1,2,4,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,1,1,0,0,-1,1,1,-1,-3,1,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-1,-1,-1,-2,1,1,0,-1,-1,-1,-1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,5,3,6,3,6,1,3,4,2,2,5,3,6,5,2,2,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,-4,1,-1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1:10","0:50","0:49","1:20","0:53","1:16"
586,"E","male",0,0,"N","Z",1,37,24,13,77,30,13,64,27,23,40,6,0,-13,-3,10,-4,-5,3,-1,8,44,19,25,44,19,25,50,28,22,0,0,0,6,9,-3,-0.565254150137221,-0.343670570758656,-0.637697728702384,0.221583579378566,-0.294027157943729,2,1,1,1,2,1,1,2,3,3,1,2,2,1,2,3,4,1,3,1,4,1,2,2,1,2,1,1,5,3,1,2,1,4,1,2,3,1,4,2,3,2,1,3,2,2,1,1,2,4,1,5,2,4,5,1,3,2,2,4,2,0,1,1,-1,1,0,-1,2,0,0,0,-1,3,-1,-1,-1,0,1,1,-1,1,-1,1,1,0,0,0,-3,1,0,3,1,0,4,-1,0,1,-2,2,-1,-1,-2,0,-1,1,0,-1,0,-1,-1,-2,0,0,1,0,-2,1,1,0,2,0,1,1,-1,-1,-1,0,2,0,-1,2,3,0,2,2,7,4,5,6,5,4,5,4,2,3,3,4,6,5,7,6,4,3,3,5,5,6,6,7,4,2,5,5,5,1,-4,0,1,-1,2,2,-1,-1,1,2,2,2,0,2,-3,-4,1,2,2,"1:10","0:54","0:48","1:50","1:40","1:30"
589,"E","male",0,0,"N","S",2,43,31,12,78,28,10,77,29,12,35,-3,-2,-1,1,2,-7,-9,-10,-2,-1,23,14,9,24,13,11,20,11,9,1,-1,2,-4,-2,-2,-0.395717283297041,-0.197338712010019,-0.221841195101295,0.198378571287022,-0.0245024830912758,4,1,3,1,4,2,1,1,2,2,1,3,1,4,2,4,3,1,2,1,3,1,2,1,4,1,1,1,3,3,1,1,1,3,1,3,3,1,3,1,3,2,3,1,4,2,1,1,3,4,1,1,1,4,1,3,2,1,2,1,-1,0,-1,0,0,-1,0,0,1,1,0,-2,0,-1,-1,-1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-1,0,-1,0,-1,-2,-2,-1,-1,0,0,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-2,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,1,3,1,3,3,3,1,3,3,1,2,2,3,3,3,3,1,3,3,1,2,2,2,3,3,2,1,2,3,1,1,-1,2,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,-1,"0:50","0:56","0:40","1:28","1:22","1:20"
592,"E","female",1,2,"N","S",2,37,24,13,68,24,16,57,15,18,31,0,3,-11,-9,2,0,-4,-4,-4,0,30,17,13,27,15,12,28,16,12,-3,-2,-1,1,1,0,0.0552545601559772,-0.108491017958863,-0.60690281411911,-0.16374557811484,-0.498411796160247,3,1,3,1,2,1,1,1,2,1,1,2,1,2,2,2,4,2,3,2,4,2,3,2,2,2,1,1,1,1,2,2,2,3,2,1,4,1,3,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,3,1,2,1,3,3,1,1,0,1,0,1,0,0,-1,0,1,0,1,1,0,-1,0,-1,0,-1,-3,0,-1,0,-1,-1,0,1,0,1,-1,-1,0,-2,1,0,-2,0,0,2,1,-1,0,0,0,-1,1,0,0,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,-1,1,-1,-1,-1,0,-1,0,-1,0,1,0,0,0,4,2,4,5,3,1,2,3,3,3,4,2,3,5,3,1,2,3,2,2,3,2,3,4,5,2,2,3,2,2,0,0,-1,0,0,0,0,0,-1,-1,-1,0,0,-1,2,1,0,0,0,0,"1:04","0:41","1:50","1:39","1:09","1:15"
595,"E","female",1,0,"N","S",2,32,22,10,74,24,10,NA,NA,NA,42,2,0,NA,NA,NA,-1,-3,NA,-2,NA,28,16,12,23,12,11,NA,NA,NA,-5,-4,-1,NA,NA,NA,0.310961118041351,-0.294994824915109,NA,-0.60595594295646,NA,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,2,3,1,4,1,3,1,1,1,2,1,1,1,3,2,1,1,1,2,1,2,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,-1,0,-1,0,2,0,-1,-1,0,-1,-1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,5,1,3,3,2,2,3,2,2,3,3,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1,-1,-2,1,0,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1:25","0:45",NA,"1:38","1:17",NA
598,"E","female",1,0,"N","S",2,41,22,19,67,20,13,82,33,11,26,-2,-6,15,13,-2,-10,-10,-10,0,0,22,13,9,20,12,8,27,18,9,-2,-1,-1,7,6,1,-0.61927350257888,-0.487542047458114,-0.646849393856038,0.131731455120766,-0.159307346397924,3,2,3,4,3,1,1,1,3,1,1,2,1,1,4,1,2,1,3,3,3,1,3,2,3,1,1,1,3,1,2,1,1,1,1,1,2,1,2,2,3,1,3,1,4,1,1,1,4,3,1,2,2,3,1,3,3,1,5,1,0,-1,0,-2,0,0,0,0,0,0,1,-1,0,0,-3,0,0,0,-1,-1,0,0,0,-1,1,0,0,0,1,2,-1,1,1,2,0,2,1,0,3,-1,-1,-2,-2,-2,-2,-1,0,-1,-2,-2,-2,-2,-1,0,-1,-2,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,3,1,2,2,4,1,4,3,1,1,3,1,2,1,3,1,4,3,1,1,4,2,4,1,5,2,3,3,1,2,0,0,0,-1,-1,0,0,0,0,0,1,1,2,0,2,1,-1,0,0,1,"1:20","0:54","1:01","2:04","1:32","1:22"
601,"E","female",1,0,"N","S",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,-5,-7,6,-2,24,14,10,26,14,12,20,11,9,2,0,2,-6,-3,-3,-0.0756552305432359,-0.190130166682918,-0.141060418080547,-0.114474936139682,0.0490697486023707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1,-2,-2,-2,-2,0,-1,-2,0,-1,-1,-1,1,0,0,-2,-2,-2,-2,1,1,-1,2,1,1,1,1,1,2,-2,-1,-1,-1,0,3,1,5,3,4,1,1,1,4,1,2,1,5,5,3,3,1,2,2,2,1,1,5,4,3,1,1,1,2,1,-1,0,0,2,-1,2,0,1,-2,1,-1,0,0,-1,0,-2,0,-1,0,-1,"1:05","1:00","1:10","3:19","2:55","2:40"
604,"E","female",1,0,"N","S",2,57,29,28,56,25,29,52,20,28,-1,-4,1,-4,-5,-1,-4,-3,-3,1,0,28,14,14,28,16,12,25,13,12,0,2,-2,-3,-3,0,-0.411220471570399,0.131922060055075,NA,0.543142531625473,NA,4,3,1,1,1,2,2,1,4,3,3,3,4,4,5,2,4,3,3,4,5,4,1,4,2,2,2,1,2,1,2,3,3,2,4,2,5,4,2,3,3,4,1,2,1,2,3,1,2,1,1,4,5,2,4,1,3,2,2,4,1,1,0,3,1,0,0,0,-2,-2,-1,0,-1,-2,-1,0,1,1,-1,-1,-2,0,0,-2,-1,0,1,0,0,0,-1,1,2,0,0,-1,-2,-2,0,1,-1,0,-1,0,-1,-1,0,-1,-1,-1,0,-1,0,1,0,-1,-1,0,-1,-1,1,0,-1,0,0,0,1,1,1,0,0,0,0,-1,0,2,3,2,4,4,3,2,3,2,3,3,2,3,4,5,2,2,3,2,2,2,2,2,3,4,3,2,3,2,2,1,-1,1,0,1,-1,0,0,0,-1,-1,0,-1,-1,-1,1,0,0,0,0,"1:17","1:00","1:05","2:08","1:22","1:50"
