GROUP_ID,IMPACT_INIT,SIGNIFICANCE_INIT,INVESTIGATOR_INIT,INNOVATION_INIT,APPROACH_INIT,ENVIRONMENT_INIT,IMPACT_FINAL,PI_RACE,PI_ID,REVIEWER_ID,APPLICATION_ID,IRG,ADMIN_ORG,SRG,APPLICATION_TYPE,AMENDED,PI_GENDER,PI_ETHNICITY,CAREER_STAGE,DEG_CATEGORY,INSTITUTION_BIN
Matched Black,2,2,1,2,2,1,2,Black,2930,3804,39,14,13,175,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched Black,1,1,1,2,1,1,1,Black,2930,2265,39,14,13,175,New,FALSE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched Black,4,3,1,4,4,1,ND,Black,248,7320,3164,18,1,99,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched Black,5,2,1,3,5,1,ND,Black,248,2664,3164,18,1,99,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched Black,4,3,2,3,5,1,ND,Black,248,6680,3164,18,1,99,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,4,4,2,3,4,2,5,White,3923,1427,2317,14,15,116,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,3,4,3,2,4,White,3923,744,2317,14,15,116,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,2,2,4,2,5,White,3923,759,2317,14,15,116,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched Black,3,2,2,3,3,3,2,Black,2930,4721,2720,12,13,110,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched Black,2,1,1,1,2,2,2,Black,2930,4706,2720,12,13,110,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched Black,2,1,2,2,3,2,2,Black,2930,973,2720,12,13,110,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched Black,2,2,1,2,3,1,2,Black,2930,7429,2720,12,13,110,New,TRUE,Male,Non-Hispanic,Experienced,MD/PHD,3
Matched White,4,4,1,3,5,1,ND,White,1974,4600,4980,23,1,23,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,7,2,6,5,1,ND,White,1974,5437,4980,23,1,23,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,3,2,1,2,1,3,White,1269,5246,1013,5,4,51,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,5,2,2,5,3,4,White,1269,5990,1013,5,4,51,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,1,1,1,1,1,1,White,1269,6095,1013,5,4,51,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,2,2,2,2,2,White,260,1601,126,1,19,111,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,1,1,1,4,1,4,White,260,8187,126,1,19,111,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,2,3,1,3,White,260,7617,126,1,19,111,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched Black,7,5,6,7,7,6,ND,Black,1246,7948,1977,21,16,32,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched Black,6,4,3,3,6,2,ND,Black,1246,5952,1977,21,16,32,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched Black,3,2,2,3,3,2,ND,Black,1246,3488,1977,21,16,32,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,4,2,2,1,4,2,4,White,442,5297,1324,12,13,36,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,3,3,1,4,White,442,1902,1324,12,13,36,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,1,2,2,4,2,4,White,442,6888,1324,12,13,36,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,1,5,2,6,4,ND,White,2569,128,3420,19,4,58,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,1,1,4,4,1,ND,White,2569,422,3420,19,4,58,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,2,2,3,2,ND,White,2569,1727,3420,19,4,58,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,1,3,3,1,2,White,1847,2880,1262,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,3,3,2,3,3,2,2,White,1847,663,1262,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,2,3,1,3,2,1,2,White,1847,4311,1262,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Matched White,5,5,2,3,3,2,ND,White,2777,7186,4679,3,8,59,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,4,4,1,2,3,2,ND,White,2777,4273,4679,3,8,59,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,5,5,1,4,5,1,ND,White,2777,796,4679,3,8,59,Renewal,TRUE,Male,Non-Hispanic,Experienced,MD,3
Matched White,3,2,2,3,3,2,4,White,2004,589,1076,11,21,109,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,2,2,2,2,3,2,2,White,2004,3081,1076,11,21,109,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,5,2,2,5,5,2,5,White,2004,5331,1076,11,21,109,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,4,4,1,4,4,1,ND,White,3387,3804,791,14,13,175,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,7,6,5,6,8,6,ND,White,3387,595,791,14,13,175,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,6,3,5,3,3,ND,White,3387,2265,791,14,13,175,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,4,1,3,5,1,ND,White,468,2392,3018,7,10,96,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,1,1,1,2,1,ND,White,468,1934,3018,7,10,96,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,2,2,1,ND,White,468,7040,3018,7,10,96,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,3,2,2,4,1,4,White,67,128,3168,19,4,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,2,2,2,4,2,5,White,67,2327,3168,19,4,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,3,1,3,4,2,5,White,67,5336,3168,19,4,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,1,4,2,2,3,White,535,7498,2989,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,2,4,1,3,White,535,3408,2989,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,2,2,2,5,2,3,White,3563,1058,1379,9,13,94,New,TRUE,Female,Non-Hispanic,ESI,PHD,3
Matched White,2,1,2,1,3,1,2,White,3563,4012,1379,9,13,94,New,TRUE,Female,Non-Hispanic,ESI,PHD,3
Matched White,4,3,2,4,4,1,5,White,3960,5438,3066,22,21,27,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,3,2,2,2,4,2,5,White,3960,8114,3066,22,21,27,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,3,3,2,3,3,2,4,White,3960,3883,3066,22,21,27,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,4,2,1,4,4,1,4,White,726,8024,767,17,16,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,4,2,3,4,2,4,White,726,483,767,17,16,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,2,2,2,2,2,White,726,838,767,17,16,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,1,1,1,1,1,1,1,White,688,2016,3876,22,21,141,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,3,3,2,1,2,2,3,White,688,7682,3876,22,21,141,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,4,2,2,3,2,3,White,688,7489,3876,22,21,141,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,4,2,4,7,3,ND,White,1955,5436,2260,24,9,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,3,2,3,6,2,ND,White,1955,1582,2260,24,9,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,6,4,2,5,6,2,ND,White,1955,769,2260,24,9,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,6,5,2,5,6,2,ND,White,3082,2939,465,15,19,127,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,5,4,9,6,3,ND,White,3082,5138,465,15,19,127,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,2,1,2,4,2,ND,White,3082,8319,465,15,19,127,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,1,2,4,1,2,White,3384,4636,857,10,21,63,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Random White,4,1,1,2,5,2,3,White,3384,1072,857,10,21,63,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Random White,2,2,2,2,4,2,2,White,3384,6233,857,10,21,63,New,FALSE,Male,Non-Hispanic,Non-ESI NI,PHD,3
Random White,4,3,2,3,4,2,4,White,3256,746,4480,7,16,29,New,TRUE,Male,Non-Hispanic,ESI,PHD,3
Random White,3,2,2,2,4,2,4,White,3256,5445,4480,7,16,29,New,TRUE,Male,Non-Hispanic,ESI,PHD,3
Random White,3,3,2,3,4,2,4,White,3256,6759,4480,7,16,29,New,TRUE,Male,Non-Hispanic,ESI,PHD,3
Random White,4,4,3,3,4,2,ND,White,2634,1710,3591,11,21,109,New,FALSE,Female,Non-Hispanic,ESI,MD,3
Random White,5,2,2,2,5,2,ND,White,2634,3382,3591,11,21,109,New,FALSE,Female,Non-Hispanic,ESI,MD,3
Random White,5,2,3,4,4,2,ND,White,2634,5459,3591,11,21,109,New,FALSE,Female,Non-Hispanic,ESI,MD,3
Random White,4,3,3,4,4,2,ND,White,2634,3996,3591,11,21,109,New,FALSE,Female,Non-Hispanic,ESI,MD,3
Random White,5,3,2,4,5,2,ND,White,1236,4163,92,19,3,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,6,3,2,3,6,1,ND,White,1236,6220,92,19,3,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,3,2,3,3,4,2,ND,White,1236,1346,92,19,3,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,3,3,2,1,2,1,ND,White,117,2041,3918,9,16,6,New,FALSE,Male,Non-Hispanic,ESI,Others,3
Random White,4,3,3,3,5,2,ND,White,117,3962,3918,9,16,6,New,FALSE,Male,Non-Hispanic,ESI,Others,3
Random White,5,5,3,3,5,3,ND,White,117,5945,3918,9,16,6,New,FALSE,Male,Non-Hispanic,ESI,Others,3
Random White,5,3,2,3,6,2,ND,White,1269,7349,989,4,13,43,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,3,3,1,5,2,ND,White,1269,2807,989,4,13,43,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,7,6,2,3,8,2,ND,White,1269,6797,989,4,13,43,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,6,2,1,5,1,ND,White,2598,8146,371,24,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,7,6,4,5,7,4,ND,White,2598,4431,371,24,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,2,2,2,3,ND,White,2598,3190,371,24,13,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,1,3,3,1,2,White,1847,2880,1262,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,3,3,2,3,3,2,2,White,1847,663,1262,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,2,3,1,3,2,1,2,White,1847,4311,1262,19,4,70,New,FALSE,Male,Non-Hispanic,Experienced,MD,3
Random White,6,5,4,8,6,3,5,White,3219,5342,3608,24,15,176,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,2,4,2,2,4,White,3219,734,3608,24,15,176,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,2,3,3,1,4,White,3219,150,3608,24,15,176,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,1,2,1,1,2,1,ND,White,2993,7233,753,3,8,59,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,1,1,1,4,1,ND,White,2993,2942,753,3,8,59,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,3,3,2,2,3,1,ND,White,2993,85,753,3,8,59,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,6,2,1,4,7,1,ND,White,1974,5673,437,18,19,171,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,5,2,6,2,1,ND,White,1974,1211,437,18,19,171,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,3,4,2,ND,White,1974,5161,437,18,19,171,Renewal,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,7,8,3,8,7,1,ND,White,439,815,1512,8,19,42,Renewal,TRUE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,4,2,5,5,2,ND,White,439,5332,1512,8,19,42,Renewal,TRUE,Female,Non-Hispanic,Experienced,PHD,3
Random White,5,5,2,5,5,2,ND,White,439,7123,1512,8,19,42,Renewal,TRUE,Female,Non-Hispanic,Experienced,PHD,3
Random White,1,1,1,2,1,1,1,White,1801,7924,4165,19,4,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,1,1,1,2,1,2,White,1801,3462,4165,19,4,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,1,1,2,2,1,2,White,1801,8250,4165,19,4,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Random White,2,2,1,2,1,2,ND,White,1955,566,3457,13,14,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,4,2,4,2,4,1,ND,White,605,749,4325,6,10,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,3,4,2,ND,White,605,330,4325,6,10,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,4,3,2,3,4,2,ND,White,605,7750,4325,6,10,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Random White,6,3,2,3,5,1,ND,White,605,4709,3577,17,16,138,New,TRUE,Female,Non-Hispanic,Experienced,PHD,3
Random White,6,5,2,2,6,1,ND,White,605,1699,3577,17,16,138,New,TRUE,Female,Non-Hispanic,Experienced,PHD,3
Random White,5,2,2,2,6,1,ND,White,605,2150,3577,17,16,138,New,TRUE,Female,Non-Hispanic,Experienced,PHD,3
Random White,2,2,2,3,2,2,ND,White,1226,8088,2144,6,19,84,New,FALSE,Male,Hispanic/Latino,ESI,PHD,3
Random White,8,5,3,5,8,4,ND,White,1226,5360,2144,6,19,84,New,FALSE,Male,Hispanic/Latino,ESI,PHD,3
Random White,6,2,2,2,9,3,ND,White,1226,2986,2144,6,19,84,New,FALSE,Male,Hispanic/Latino,ESI,PHD,3
Random White,5,2,1,3,7,1,ND,White,726,4115,4536,17,16,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,3,2,3,3,3,3,ND,White,726,2682,4536,17,16,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Random White,5,2,4,5,5,2,ND,White,726,6989,4536,17,16,110,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched Black,4,3,1,3,4,2,ND,Black,305,6809,2116,23,19,155,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched Black,6,5,5,6,6,6,ND,Black,305,6937,2116,23,19,155,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched Black,7,5,7,7,7,7,ND,Black,305,3392,2116,23,19,155,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,8,4,6,7,8,4,ND,White,2412,6274,913,9,22,13,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,3,3,3,3,4,2,ND,White,2412,7499,913,9,22,13,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,7,4,7,6,7,6,ND,White,2412,6561,913,9,22,13,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,3,2,2,3,3,1,4,White,2412,2666,4019,9,22,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,3,1,6,4,5,1,4,White,2412,7527,4019,9,22,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,2,1,2,1,2,1,4,White,2412,646,4019,9,22,110,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,6,6,2,2,6,2,ND,White,3248,85,300,3,8,59,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched White,8,8,5,5,8,5,ND,White,3248,421,300,3,8,59,New,FALSE,Male,Non-Hispanic,Experienced,PHD,4
Matched Black,5,2,4,2,7,3,ND,Black,1679,1892,4765,12,13,36,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched Black,4,3,3,3,5,2,ND,Black,1679,1755,4765,12,13,36,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched Black,7,6,4,5,7,2,ND,Black,1679,119,4765,12,13,36,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
All Black,6,1,5,3,6,5,ND,Black,762,6419,1915,20,8,156,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,4
All Black,6,7,4,5,6,5,ND,Black,762,3434,1915,20,8,156,New,FALSE,Female,Non-Hispanic,Non-ESI NI,MD,4
Matched White,4,1,1,1,4,2,ND,White,1532,2224,4866,9,8,13,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,3,3,2,2,5,2,ND,White,1532,1486,4866,9,8,13,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Matched White,6,3,4,4,6,3,ND,White,1532,6561,4866,9,8,13,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,4
Random White,7,7,4,7,5,3,ND,White,546,1669,4345,9,13,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Random White,5,5,3,5,6,3,ND,White,546,2875,4345,9,13,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Random White,3,2,2,3,3,2,ND,White,546,5017,4345,9,13,110,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Random White,7,2,5,3,7,3,ND,White,3817,3314,2094,24,18,110,New,FALSE,Male,Hispanic/Latino,Non-ESI NI,MD/PHD,4
Random White,7,6,3,2,6,3,ND,White,3817,1266,2094,24,18,110,New,FALSE,Male,Hispanic/Latino,Non-ESI NI,MD/PHD,4
Random White,8,4,6,4,9,3,ND,White,3817,2305,2094,24,18,110,New,FALSE,Male,Hispanic/Latino,Non-ESI NI,MD/PHD,4
Random White,1,1,3,1,2,1,1,White,2705,7647,1690,9,22,13,New,FALSE,Female,Non-Hispanic,Experienced,PHD,4
Random White,4,5,2,4,3,1,ND,White,2984,5911,320,8,19,33,New,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Random White,7,6,1,4,6,1,ND,White,2984,8311,320,8,19,33,New,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Random White,5,5,1,3,6,1,ND,White,2984,5125,320,8,19,33,New,TRUE,Female,Non-Hispanic,Experienced,PHD,4
Matched White,6,5,3,4,7,4,ND,White,2546,7278,432,9,12,94,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,5,3,1,4,6,1,ND,White,2546,1179,432,9,12,94,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
Matched White,7,4,6,5,8,9,ND,White,2546,2110,432,9,12,94,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,5
All Black,6,4,2,3,6,2,ND,Black,2937,1492,4814,7,8,126,New,FALSE,Female,Hispanic/Latino,Non-ESI NI,MD,5
All Black,6,5,3,4,6,2,ND,Black,2937,1791,4814,7,8,126,New,FALSE,Female,Hispanic/Latino,Non-ESI NI,MD,5
All Black,5,4,4,4,6,5,ND,Black,2937,5386,4814,7,8,126,New,FALSE,Female,Hispanic/Latino,Non-ESI NI,MD,5
Random White,3,2,4,3,4,1,3,White,2406,2775,2175,18,8,25,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,1,1,1,1,3,1,1,White,2406,2680,2175,18,8,25,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Random White,2,2,2,3,2,3,2,White,2406,5111,2175,18,8,25,New,FALSE,Male,Non-Hispanic,ESI,PHD,5
Matched Black,4,3,3,4,5,1,ND,Black,3934,1075,3374,9,22,94,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched Black,6,6,3,7,7,1,ND,Black,3934,3769,3374,9,22,94,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,4,3,4,2,4,1,4,White,3028,3375,3520,3,8,59,New,FALSE,Male,Non-Hispanic,Non-ESI NI,MD,3
Matched White,3,3,1,2,4,1,3,White,3028,6117,3520,3,8,59,New,FALSE,Male,Non-Hispanic,Non-ESI NI,MD,3
Matched White,5,1,2,2,6,1,5,White,3333,3424,1843,9,13,13,New,TRUE,Female,Non-Hispanic,ESI,PHD,3
Matched White,3,2,2,3,4,1,4,White,3333,2274,1843,9,13,13,New,TRUE,Female,Non-Hispanic,ESI,PHD,3
Matched White,3,3,2,3,3,2,3,White,3333,1224,1843,9,13,13,New,TRUE,Female,Non-Hispanic,ESI,PHD,3
Matched White,6,6,4,6,7,3,ND,White,2080,2022,1135,23,19,122,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,7,4,3,2,7,3,ND,White,2080,3725,1135,23,19,122,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,7,5,3,5,7,3,ND,White,2080,4098,1135,23,19,122,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,3,2,4,4,2,4,White,281,6812,4311,17,16,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,2,1,4,5,2,4,White,281,2262,4311,17,16,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,2,4,2,4,White,281,7491,4311,17,16,110,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,4,1,2,1,1,3,White,2826,6681,3183,11,19,132,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,1,4,3,1,3,White,2826,4025,3183,11,19,132,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,3,2,3,3,1,3,White,2826,8221,3183,11,19,132,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,2,5,2,2,3,White,2826,4156,3183,11,19,132,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,1,3,4,1,ND,White,520,277,4444,1,3,111,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,2,1,3,8,1,ND,White,520,6239,4444,1,3,111,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,2,2,1,2,1,1,ND,White,520,7072,4444,1,3,111,New,TRUE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,3,2,2,2,3,1,2,White,2344,2230,2379,23,19,135,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,4,2,2,2,6,2,3,White,2344,5995,2379,23,19,135,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched White,5,5,3,6,7,2,4,White,2344,4094,2379,23,19,135,New,FALSE,Female,Non-Hispanic,ESI,PHD,3
Matched Black,4,1,2,3,4,1,4,Black,3934,7537,652,8,8,80,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched Black,5,5,3,2,6,1,5,Black,3934,718,652,8,8,80,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched Black,2,2,1,2,3,1,4,Black,3934,7061,652,8,8,80,New,FALSE,Male,Non-Hispanic,ESI,MD,3
Matched White,3,2,2,4,4,2,ND,White,2826,7032,1072,11,19,173,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,6,2,1,7,7,1,ND,White,2826,1813,1072,11,19,173,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,3,1,3,3,1,ND,White,2826,5900,1072,11,19,173,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,4,3,3,3,1,ND,White,873,6451,4425,4,13,67,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,3,3,4,5,1,ND,White,873,4261,4425,4,13,67,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,5,4,2,4,5,2,ND,White,873,1796,4425,4,13,67,New,FALSE,Male,Non-Hispanic,Experienced,PHD,3
Matched White,4,2,2,2,4,2,ND,White,1930,1113,3089,19,4,142,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,6,2,4,5,7,2,ND,White,1930,7715,3089,19,4,142,New,TRUE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,4,1,1,2,5,1,ND,White,1930,3666,1315,19,4,142,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,7,5,4,6,8,1,ND,White,1930,4775,1315,19,4,142,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,4,3,2,3,4,2,ND,White,1930,1113,1315,19,4,142,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,2,2,1,2,2,1,3,White,718,1055,3338,20,13,119,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,5,3,2,2,6,3,4,White,718,326,3338,20,13,119,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,4,3,2,2,5,2,4,White,718,784,3338,20,13,119,New,FALSE,Female,Non-Hispanic,Experienced,PHD,3
Matched White,3,1,2,3,3,2,ND,White,3663,2209,2498,22,16,141,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,5,4,5,5,7,6,ND,White,3663,2634,2498,22,16,141,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
Matched White,6,5,2,6,6,2,ND,White,3663,6545,2498,22,16,141,New,FALSE,Female,Non-Hispanic,Non-ESI NI,PHD,3
All Black,5,5,3,2,5,3,5,Black,3934,7796,3360,8,8,80,New,TRUE,Male,Non-Hispanic,ESI,MD,3
All Black,3,2,1,4,3,2,5,Black,3934,4644,3360,8,8,80,New,TRUE,Male,Non-Hispanic,ESI,MD,3
All Black,2,1,1,1,3,1,5,Black,3934,3108,3360,8,8,80,New,TRUE,Male,Non-Hispanic,ESI,MD,3
Matched Black,2,2,1,1,3,1,ND,Black,3934,2527,3048,9,22,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,MD,3
Matched Black,6,3,3,4,6,1,ND,Black,3934,7804,3048,9,22,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,MD,3
Matched Black,6,3,3,3,6,1,ND,Black,3934,6076,3048,9,22,110,New,TRUE,Male,Non-Hispanic,Non-ESI NI,MD,3
